GT,MTurk_Label,dataset,image,x,y
1,1,M3_L_V2_1,img_1350.jpg,502.3543701171875,359.3629455566406
1,1,M3_L_V2_1,img_1395.jpg,503.8827209472656,362.7327575683594
1,1,M3_L_V2_1,img_1440.jpg,489.85107421875,278.06719970703125
1,1,M3_L_V2_1,img_1485.jpg,523.4808349609375,245.0076904296875
1,1,M3_L_V2_1,img_1530.jpg,582.2181396484375,249.13970947265625
1,1,M3_L_V2_1,img_1575.jpg,418.6556091308594,274.0392150878906
1,1,M3_L_V2_1,img_1620.jpg,500.3291015625,282.0660400390625
1,1,M3_L_V2_1,img_1665.jpg,482.3868713378906,265.089599609375
1,1,M3_L_V2_1,img_1710.jpg,491.0379333496094,203.31097412109372
0,0,M3_L_V2_2,img_0.jpg,525.2291870117188,267.51971435546875
0,0,M3_L_V2_2,img_45.jpg,597.8772583007812,238.0254669189453
0,0,M3_L_V2_2,img_90.jpg,496.3058471679688,267.2748718261719
0,0,M3_L_V2_2,img_135.jpg,432.0675964355469,354.08563232421875
0,0,M3_L_V2_2,img_180.jpg,544.08544921875,271.11456298828125
0,0,M3_L_V2_2,img_225.jpg,476.92584228515625,275.046875
0,0,M3_L_V2_2,img_270.jpg,539.1243896484375,288.656494140625
1,1,M3_L_V2_2,img_315.jpg,505.8720703125,348.873046875
0,1,M3_L_V2_2,img_360.jpg,530.7880859375,292.65283203125
1,1,M3_L_V2_2,img_405.jpg,521.584716796875,254.57701110839844
1,1,M3_L_V2_2,img_450.jpg,524.9730224609375,216.85177612304688
1,1,M3_L_V2_2,img_495.jpg,569.2151489257812,204.28636169433597
1,1,M3_L_V2_2,img_540.jpg,452.3787231445313,228.776611328125
1,1,M3_L_V2_2,img_585.jpg,510.0814208984375,205.95407104492188
1,1,M3_L_V2_2,img_630.jpg,558.5640258789062,212.25125122070312
1,1,M3_L_V2_2,img_675.jpg,510.6205139160156,233.0875396728516
1,1,M3_L_V2_2,img_720.jpg,526.923095703125,301.6871643066406
0,0,M3_L_V2_2,img_765.jpg,502.786376953125,293.2270202636719
1,1,M3_L_V2_2,img_810.jpg,511.89453125,335.58221435546875
1,1,M3_L_V2_2,img_855.jpg,522.5888671875,279.43096923828125
1,1,M3_L_V2_2,img_900.jpg,508.5420837402344,207.79592895507807
1,1,M3_L_V2_2,img_945.jpg,540.9598388671875,221.30455017089844
1,1,M3_L_V2_2,img_990.jpg,500.6718444824219,320.9526062011719
0,0,M3_L_V2_2,img_1035.jpg,479.84521484375,289.401611328125
1,1,M3_L_V2_2,img_1080.jpg,458.6113586425781,247.24270629882807
1,1,M3_L_V2_2,img_1125.jpg,543.3597412109375,259.488525390625
1,1,M3_L_V2_2,img_1170.jpg,505.7353515625,228.89215087890625
1,1,M3_L_V2_2,img_1215.jpg,502.537109375,257.5528869628906
1,1,M3_L_V2_2,img_1260.jpg,501.1590270996094,300.4294738769531
1,1,M3_L_V2_2,img_1305.jpg,547.3364868164062,339.6040344238281
1,1,M3_L_V2_2,img_1350.jpg,545.8095092773438,216.9713592529297
0,0,M3_L_V2_2,img_1395.jpg,528.4230346679688,249.9814453125
1,1,M3_L_V2_2,img_1440.jpg,547.0369262695312,355.2392883300781
1,1,M3_L_V2_2,img_1485.jpg,515.796630859375,323.4170837402344
1,1,M3_L_V2_2,img_1530.jpg,611.5105590820312,257.3759460449219
1,1,M3_L_V2_2,img_1575.jpg,493.00921630859375,249.52420043945312
1,1,M3_L_V2_2,img_1620.jpg,509.7168273925781,224.4341278076172
1,1,M3_L_V2_2,img_1665.jpg,511.92626953125,294.6893005371094
0,0,M3_L_V2_2,img_1710.jpg,534.9794311523438,252.36888122558597
0,0,M3_R_V1_1,img_0.jpg,455.0782165527344,380.8283386230469
1,0,M3_R_V1_1,img_45.jpg,454.8656311035156,381.0049133300781
0,0,M3_R_V1_1,img_90.jpg,300.8329772949219,315.0294189453125
0,0,M3_R_V1_1,img_135.jpg,445.2456359863281,347.4951171875
0,0,M3_R_V1_1,img_180.jpg,458.6294250488281,352.1908874511719
1,0,M3_R_V1_1,img_225.jpg,447.38665771484375,347.5838928222656
0,0,M3_R_V1_1,img_270.jpg,447.5108337402344,347.5859680175781
0,0,M3_R_V1_1,img_315.jpg,444.6658935546875,355.1298522949219
1,1,M3_R_V1_1,img_360.jpg,465.0305480957031,452.7296447753906
1,1,M3_R_V1_1,img_405.jpg,453.6283264160156,450.1623229980469
1,1,M3_R_V1_1,img_450.jpg,454.8580017089844,360.8017578125
1,1,M3_R_V1_1,img_495.jpg,450.8530883789063,422.2757873535156
1,1,M3_R_V1_1,img_540.jpg,408.5760803222656,382.378173828125
1,1,M3_R_V1_1,img_585.jpg,434.4331359863281,383.1538696289063
1,1,M3_R_V1_1,img_630.jpg,523.0728149414062,385.8368835449219
1,1,M3_R_V1_1,img_675.jpg,480.5958251953125,364.8097839355469
1,1,M3_R_V1_1,img_720.jpg,480.5849609375,419.8605041503906
1,1,M3_R_V1_1,img_765.jpg,468.5550231933594,437.3953247070313
1,1,M3_R_V1_1,img_810.jpg,479.72174072265625,418.7826843261719
1,1,M3_R_V1_1,img_855.jpg,484.6539611816406,427.3989868164063
1,1,M3_R_V1_1,img_900.jpg,471.9288940429688,362.0591430664063
1,1,M3_R_V1_1,img_945.jpg,473.0746154785156,372.4752197265625
0,1,M3_R_V1_1,img_990.jpg,469.0915222167969,425.455322265625
1,0,M3_R_V1_1,img_1035.jpg,443.7918701171875,354.1001281738281
0,0,M3_R_V1_1,img_1080.jpg,453.3308410644531,349.7332458496094
1,0,M3_R_V1_1,img_1125.jpg,464.4378356933594,415.2210388183594
1,1,M3_R_V1_1,img_1170.jpg,460.9705810546875,470.310791015625
1,1,M3_R_V1_1,img_1215.jpg,465.2040710449219,462.0588073730469
1,1,M3_R_V1_1,img_1260.jpg,411.2288513183594,410.834716796875
1,1,M3_R_V1_1,img_1305.jpg,493.4631652832031,413.39691162109375
1,1,M3_R_V1_1,img_1350.jpg,542.0140991210938,415.65380859375
1,1,M3_R_V1_1,img_1395.jpg,447.3995361328125,412.4109802246094
1,1,M3_R_V1_1,img_1440.jpg,467.6047973632813,397.17919921875
1,1,M3_R_V1_1,img_1485.jpg,465.9330139160156,414.6500854492188
1,1,M3_R_V1_1,img_1530.jpg,494.4397888183594,423.0541076660156
1,1,M3_R_V1_1,img_1575.jpg,418.4468688964844,387.430908203125
1,1,M3_R_V1_1,img_1620.jpg,506.9674682617188,406.7313537597656
1,1,M3_R_V1_1,img_1665.jpg,461.8274841308594,374.1624450683594
1,1,M3_R_V1_1,img_1710.jpg,457.2626647949219,366.8831787109375
0,0,M3_R_V1_2,img_0.jpg,436.03070068359375,343.4551696777344
0,0,M3_R_V1_2,img_45.jpg,557.0543823242188,402.9673767089844
1,1,M3_R_V1_2,img_90.jpg,486.5988464355469,443.3230590820313
1,1,M3_R_V1_2,img_135.jpg,537.856201171875,407.2870788574219
1,0,M3_R_V1_2,img_180.jpg,453.35345458984375,355.8964233398437
1,0,M3_R_V1_2,img_225.jpg,420.4837341308594,331.4118957519531
1,1,M3_R_V1_2,img_270.jpg,443.9836120605469,508.6902770996094
1,1,M3_R_V1_2,img_315.jpg,496.3253784179688,419.2047119140625
1,1,M3_R_V1_2,img_360.jpg,476.1904296875,408.2250671386719
1,1,M3_R_V1_2,img_405.jpg,493.8564453125,363.328125
1,1,M3_R_V1_2,img_450.jpg,477.4501647949219,366.1646118164063
1,0,M3_R_V1_2,img_495.jpg,484.115234375,388.47509765625
1,1,M3_R_V1_2,img_540.jpg,479.3806762695313,342.16094970703125
1,1,M3_R_V1_2,img_585.jpg,561.4395751953125,331.4722595214844
1,1,M3_R_V1_2,img_630.jpg,473.1914367675781,320.34429931640625
1,1,M3_R_V1_2,img_675.jpg,492.1529235839844,329.34490966796875
1,1,M3_R_V1_2,img_720.jpg,488.3460998535156,441.3990478515625
1,1,M3_R_V1_2,img_765.jpg,542.5892333984375,420.147705078125
1,1,M3_R_V1_2,img_810.jpg,517.360595703125,327.0313720703125
1,1,M3_R_V1_2,img_855.jpg,588.68896484375,320.7169189453125
1,1,M3_R_V1_2,img_900.jpg,563.6761474609375,371.8820495605469
1,1,M3_R_V1_2,img_945.jpg,420.1360473632813,405.2630920410156
1,1,M3_R_V1_2,img_990.jpg,390.9737854003906,326.3332214355469
1,1,M3_R_V1_2,img_1035.jpg,471.5311584472656,326.5228576660156
1,1,M3_R_V1_2,img_1080.jpg,473.4693908691406,359.9484558105469
1,1,M3_R_V1_2,img_1125.jpg,492.8985290527344,363.9916687011719
0,1,M3_R_V1_2,img_1170.jpg,462.4769592285156,332.0660705566406
0,0,M3_R_V1_2,img_1215.jpg,448.62115478515625,340.8681335449219
1,1,M3_R_V1_2,img_1260.jpg,481.9960632324219,318.90216064453125
0,0,M3_R_V1_2,img_1305.jpg,477.7716674804688,377.6215515136719
1,1,M3_R_V1_2,img_1350.jpg,491.9455261230469,349.84136962890625
1,1,M3_R_V1_2,img_1395.jpg,503.0623474121094,385.9407653808594
1,1,M3_R_V1_2,img_1440.jpg,507.1358642578125,326.0086669921875
1,1,M3_R_V1_2,img_1485.jpg,561.3264770507812,374.5939331054688
1,1,M3_R_V1_2,img_1530.jpg,460.6276550292969,358.9234313964844
1,1,M3_R_V1_2,img_1575.jpg,520.0652465820312,332.0364990234375
1,1,M3_R_V1_2,img_1620.jpg,496.10498046875,380.74163818359375
0,0,M3_R_V1_2,img_1665.jpg,478.6680603027344,359.1310729980469
1,0,M3_R_V1_2,img_1710.jpg,495.3738708496094,424.358154296875
0,0,M3_R_V2_1,img_0.jpg,543.4366455078125,238.60777282714844
0,0,M3_R_V2_1,img_45.jpg,552.2466430664062,349.0918273925781
1,1,M3_R_V2_1,img_90.jpg,548.1517333984375,374.7182312011719
1,1,M3_R_V2_1,img_135.jpg,553.2261962890625,306.54156494140625
1,1,M3_R_V2_1,img_180.jpg,524.5577392578125,258.1567687988281
1,1,M3_R_V2_1,img_225.jpg,450.49810791015625,273.0472106933594
1,1,M3_R_V2_1,img_270.jpg,562.8817749023438,275.6944885253906
1,1,M3_R_V2_1,img_315.jpg,557.0167846679688,275.3575439453125
1,1,M3_R_V2_1,img_360.jpg,567.6369018554688,312.4129943847656
1,1,M3_R_V2_1,img_405.jpg,547.1112060546875,297.423583984375
1,1,M3_R_V2_1,img_450.jpg,545.039306640625,257.33465576171875
1,1,M3_R_V2_1,img_495.jpg,549.28076171875,295.15386962890625
1,1,M3_R_V2_1,img_540.jpg,544.967529296875,220.3730926513672
0,1,M3_R_V2_1,img_585.jpg,550.31982421875,295.7335510253906
1,0,M3_R_V2_1,img_630.jpg,556.7229614257812,279.6703491210937
0,0,M3_R_V2_1,img_675.jpg,492.8462829589844,259.8273010253906
1,1,M3_R_V2_1,img_720.jpg,492.793212890625,336.9833679199219
1,1,M3_R_V2_1,img_765.jpg,497.6904602050781,331.885498046875
1,1,M3_R_V2_1,img_810.jpg,499.30072021484375,236.27598571777344
1,1,M3_R_V2_1,img_855.jpg,508.2702941894531,254.9488677978516
1,1,M3_R_V2_1,img_900.jpg,591.6768188476562,275.6216125488281
1,1,M3_R_V2_1,img_945.jpg,457.95306396484375,279.5376281738281
1,1,M3_R_V2_1,img_990.jpg,508.0891418457031,282.9829406738281
1,1,M3_R_V2_1,img_1035.jpg,505.2817077636719,289.01318359375
1,1,M3_R_V2_1,img_1080.jpg,505.8778381347656,256.1825561523437
1,1,M3_R_V2_1,img_1125.jpg,507.2377624511719,250.61663818359372
1,1,M3_R_V2_1,img_1170.jpg,509.1014099121094,279.5282897949219
0,0,M3_R_V2_1,img_1215.jpg,514.0813598632812,283.49420166015625
0,0,M3_R_V2_1,img_1260.jpg,512.3429565429688,233.16458129882807
0,0,M3_R_V2_1,img_1305.jpg,590.6276245117188,313.8491516113281
1,1,M3_R_V2_1,img_1350.jpg,592.8681640625,421.5620727539063
1,1,M3_R_V2_1,img_1395.jpg,587.62890625,397.8346557617188
1,1,M3_R_V2_1,img_1440.jpg,580.745361328125,299.9527282714844
1,1,M3_R_V2_1,img_1485.jpg,578.45751953125,282.0140686035156
0,1,M3_R_V2_1,img_1530.jpg,575.9907836914062,319.85791015625
1,1,M3_R_V2_1,img_1575.jpg,483.2964172363281,346.3392944335937
1,1,M3_R_V2_1,img_1620.jpg,497.34271240234375,238.03289794921875
1,1,M3_R_V2_1,img_1665.jpg,499.3777160644531,346.04718017578125
1,1,M3_R_V2_1,img_1710.jpg,410.2310180664063,328.69122314453125
0,0,M3_R_V2_2,img_0.jpg,498.61907958984375,276.5102233886719
1,0,M3_R_V2_2,img_45.jpg,462.20843505859375,228.3124542236328
1,1,M3_R_V2_2,img_90.jpg,499.4254455566406,336.9647216796875
1,0,M3_R_V2_2,img_135.jpg,519.317138671875,283.06549072265625
1,0,M3_R_V2_2,img_180.jpg,460.6725158691406,275.8022766113281
1,1,M3_R_V2_2,img_225.jpg,422.1638793945313,406.64935302734375
1,1,M3_R_V2_2,img_270.jpg,448.8221740722656,291.9644470214844
1,0,M3_R_V2_2,img_315.jpg,511.3221130371094,247.62527465820312
1,0,M3_R_V2_2,img_360.jpg,480.72406005859375,299.32427978515625
1,1,M3_R_V2_2,img_405.jpg,481.1765747070313,315.5389404296875
1,1,M3_R_V2_2,img_450.jpg,502.6968383789063,222.071044921875
1,1,M3_R_V2_2,img_495.jpg,537.922607421875,227.5259246826172
1,1,M3_R_V2_2,img_540.jpg,562.2633666992188,241.4047088623047
1,1,M3_R_V2_2,img_585.jpg,478.9573974609375,206.58680725097656
1,1,M3_R_V2_2,img_630.jpg,489.4767150878906,260.0609436035156
1,1,M3_R_V2_2,img_675.jpg,485.1849670410156,286.6418151855469
1,1,M3_R_V2_2,img_720.jpg,489.5891723632813,232.5554656982422
1,1,M3_R_V2_2,img_765.jpg,483.2844543457031,226.12103271484372
1,1,M3_R_V2_2,img_810.jpg,441.6091918945313,238.0341644287109
0,1,M3_R_V2_2,img_855.jpg,488.46783447265625,297.79461669921875
1,1,M3_R_V2_2,img_900.jpg,483.6878967285156,315.4892578125
1,0,M3_R_V2_2,img_945.jpg,461.3505554199219,274.4187316894531
1,0,M3_R_V2_2,img_990.jpg,461.3751831054688,285.2279052734375
0,0,M3_R_V2_2,img_1035.jpg,464.5924682617188,310.04949951171875
1,1,M3_R_V2_2,img_1080.jpg,485.169921875,206.5693206787109
1,1,M3_R_V2_2,img_1125.jpg,467.17913818359375,214.0277557373047
1,1,M3_R_V2_2,img_1170.jpg,495.2307434082031,251.91270446777344
1,1,M3_R_V2_2,img_1215.jpg,569.2772216796875,240.56544494628903
1,1,M3_R_V2_2,img_1260.jpg,585.6753540039062,232.3992919921875
1,1,M3_R_V2_2,img_1305.jpg,406.3775329589844,250.06500244140625
1,1,M3_R_V2_2,img_1350.jpg,386.9931945800781,230.39132690429688
1,1,M3_R_V2_2,img_1395.jpg,477.8738098144531,295.946533203125
1,1,M3_R_V2_2,img_1440.jpg,523.0164794921875,309.867431640625
1,1,M3_R_V2_2,img_1485.jpg,609.240478515625,207.2401123046875
1,1,M3_R_V2_2,img_1530.jpg,483.4220581054688,223.8296356201172
1,1,M3_R_V2_2,img_1575.jpg,575.5115356445312,247.42608642578125
1,0,M3_R_V2_2,img_1620.jpg,540.8568115234375,204.98643493652344
1,1,M3_R_V2_2,img_1665.jpg,403.239013671875,316.85076904296875
1,1,M3_R_V2_2,img_1710.jpg,354.01611328125,232.53024291992188
0,0,M4_L_V1_1,img_0.jpg,483.647216796875,290.353759765625
0,0,M4_L_V1_1,img_45.jpg,486.7007751464844,287.79376220703125
0,0,M4_L_V1_1,img_90.jpg,486.8344421386719,287.88507080078125
0,0,M4_L_V1_1,img_135.jpg,482.083251953125,310.27099609375
0,0,M4_L_V1_1,img_180.jpg,453.30474853515625,315.2037048339844
0,0,M4_L_V1_1,img_225.jpg,453.2962951660156,360.7220458984375
0,0,M4_L_V1_1,img_270.jpg,466.707275390625,371.746337890625
1,1,M4_L_V1_1,img_315.jpg,476.6310729980469,436.1966552734375
1,1,M4_L_V1_1,img_360.jpg,464.53424072265625,427.4621276855469
1,1,M4_L_V1_1,img_405.jpg,452.3341979980469,325.8707580566406
0,1,M4_L_V1_1,img_450.jpg,456.65625,411.0455932617188
1,1,M4_L_V1_1,img_495.jpg,468.578125,441.470458984375
1,1,M4_L_V1_1,img_540.jpg,467.6730651855469,446.0135498046875
1,1,M4_L_V1_1,img_585.jpg,460.4049072265625,361.9710083007813
1,1,M4_L_V1_1,img_630.jpg,402.4350891113281,346.7435913085937
1,1,M4_L_V1_1,img_675.jpg,515.1453857421875,363.30517578125
1,1,M4_L_V1_1,img_720.jpg,465.6669921875,362.5643005371094
1,1,M4_L_V1_1,img_765.jpg,450.0140075683594,362.1976623535156
1,0,M4_L_V1_1,img_810.jpg,469.52239990234375,410.7473449707031
1,1,M4_L_V1_1,img_855.jpg,470.0444946289063,431.130859375
1,1,M4_L_V1_1,img_900.jpg,458.9794921875,389.0715637207031
0,1,M4_L_V1_1,img_945.jpg,454.8139953613281,418.460205078125
1,1,M4_L_V1_1,img_990.jpg,470.7109680175781,442.2874450683594
1,1,M4_L_V1_1,img_1035.jpg,462.3906555175781,351.90484619140625
1,1,M4_L_V1_1,img_1080.jpg,465.241455078125,390.5890808105469
1,1,M4_L_V1_1,img_1125.jpg,518.6806030273438,381.0854187011719
1,1,M4_L_V1_1,img_1170.jpg,406.6474914550781,395.7434387207031
1,1,M4_L_V1_1,img_1215.jpg,478.4604187011719,379.4129638671875
1,1,M4_L_V1_1,img_1260.jpg,457.193115234375,414.8303527832031
1,1,M4_L_V1_1,img_1305.jpg,464.2513427734375,372.3440551757813
1,1,M4_L_V1_1,img_1350.jpg,459.6066589355469,333.6236877441406
1,1,M4_L_V1_1,img_1395.jpg,456.0383605957031,364.4721984863281
1,1,M4_L_V1_1,img_1440.jpg,443.8410034179688,365.4395446777344
1,1,M4_L_V1_1,img_1485.jpg,450.9402465820313,393.4176330566406
0,0,M4_L_V1_1,img_1530.jpg,445.9775390625,410.3083190917969
1,1,M4_L_V1_1,img_1575.jpg,453.9031982421875,445.2752380371094
1,1,M4_L_V1_1,img_1620.jpg,463.0732116699219,365.8078002929688
1,1,M4_L_V1_1,img_1665.jpg,475.4925231933594,355.0567626953125
1,1,M4_L_V1_1,img_1710.jpg,464.5364379882813,379.7806701660156
1,1,M4_L_V1_1,img_1755.jpg,456.935546875,351.030029296875
0,0,M4_L_V1_2,img_0.jpg,495.7339172363281,327.9837951660156
0,0,M4_L_V1_2,img_45.jpg,536.4378662109375,335.0039367675781
0,0,M4_L_V1_2,img_90.jpg,432.4490661621094,334.45513916015625
0,0,M4_L_V1_2,img_135.jpg,421.6722106933594,354.1996459960937
0,0,M4_L_V1_2,img_180.jpg,430.2618408203125,384.4351196289063
1,1,M4_L_V1_2,img_225.jpg,462.7877807617188,327.56121826171875
0,0,M4_L_V1_2,img_270.jpg,502.56243896484375,397.8546447753906
1,1,M4_L_V1_2,img_315.jpg,499.235595703125,319.847900390625
1,1,M4_L_V1_2,img_360.jpg,472.0329284667969,310.1867980957031
1,1,M4_L_V1_2,img_405.jpg,489.3883056640625,410.1719665527344
1,1,M4_L_V1_2,img_450.jpg,498.6885681152344,333.28302001953125
1,1,M4_L_V1_2,img_495.jpg,480.0857543945313,317.4230651855469
1,1,M4_L_V1_2,img_540.jpg,469.5580749511719,327.8753356933594
1,1,M4_L_V1_2,img_585.jpg,482.604248046875,369.8811950683594
1,1,M4_L_V1_2,img_630.jpg,513.7156982421875,386.6468505859375
1,1,M4_L_V1_2,img_675.jpg,493.962890625,319.1501770019531
0,0,M4_L_V1_2,img_720.jpg,502.3684997558594,362.1141662597656
0,0,M4_L_V1_2,img_765.jpg,490.36822509765625,353.4485778808594
0,0,M4_L_V1_2,img_810.jpg,498.5086669921875,348.305908203125
1,1,M4_L_V1_2,img_855.jpg,491.0620422363281,264.39849853515625
1,1,M4_L_V1_2,img_900.jpg,490.3278198242188,295.64617919921875
1,0,M4_L_V1_2,img_945.jpg,508.5146179199219,361.1506958007813
1,1,M4_L_V1_2,img_990.jpg,535.7071533203125,317.0967102050781
1,1,M4_L_V1_2,img_1035.jpg,528.822021484375,306.6381225585937
1,1,M4_L_V1_2,img_1080.jpg,493.6225891113281,319.152099609375
0,0,M4_L_V1_2,img_1125.jpg,507.1014404296875,353.3995056152344
1,1,M4_L_V1_2,img_1170.jpg,464.8282470703125,346.150634765625
1,1,M4_L_V1_2,img_1215.jpg,516.756591796875,429.2742919921875
1,1,M4_L_V1_2,img_1260.jpg,489.08892822265625,331.3802795410156
1,1,M4_L_V1_2,img_1305.jpg,543.5352172851562,334.2850036621094
1,1,M4_L_V1_2,img_1350.jpg,513.2111206054688,385.462890625
1,1,M4_L_V1_2,img_1395.jpg,475.11419677734375,344.06201171875
1,1,M4_L_V1_2,img_1440.jpg,528.9910278320312,353.71881103515625
1,1,M4_L_V1_2,img_1485.jpg,539.1265258789062,383.6565856933594
1,1,M4_L_V1_2,img_1530.jpg,494.2410583496094,357.1149597167969
1,1,M4_L_V1_2,img_1575.jpg,546.7514038085938,360.429931640625
1,1,M4_L_V1_2,img_1620.jpg,489.1345825195313,345.3852233886719
1,1,M4_L_V1_2,img_1665.jpg,538.2300415039062,335.5848083496094
1,1,M4_L_V1_2,img_1710.jpg,480.5823364257813,343.0686950683594
0,0,M4_L_V1_2,img_1755.jpg,416.6782531738281,356.2884216308594
0,0,M4_L_V2_1,img_0.jpg,455.6766357421875,258.4428405761719
0,0,M4_L_V2_1,img_45.jpg,444.4478454589844,251.457275390625
1,0,M4_L_V2_1,img_90.jpg,455.4239196777344,308.3809509277344
0,0,M4_L_V2_1,img_135.jpg,443.5513305664063,266.69219970703125
0,0,M4_L_V2_1,img_180.jpg,636.3158569335938,305.4811706542969
0,0,M4_L_V2_1,img_225.jpg,375.4599609375,296.6029968261719
1,0,M4_L_V2_1,img_270.jpg,471.4749145507813,346.7179260253906
1,1,M4_L_V2_1,img_315.jpg,456.4338989257813,395.8905944824219
1,1,M4_L_V2_1,img_360.jpg,466.59906005859375,398.4674072265625
1,1,M4_L_V2_1,img_405.jpg,468.79241943359375,327.73028564453125
1,1,M4_L_V2_1,img_450.jpg,390.5309448242188,337.3812255859375
1,1,M4_L_V2_1,img_495.jpg,526.258544921875,318.2363586425781
1,1,M4_L_V2_1,img_540.jpg,443.9394226074219,343.342529296875
1,1,M4_L_V2_1,img_585.jpg,456.8937377929688,265.4611511230469
1,1,M4_L_V2_1,img_630.jpg,441.8059692382813,359.3375244140625
1,1,M4_L_V2_1,img_675.jpg,541.0429077148438,330.56427001953125
1,1,M4_L_V2_1,img_720.jpg,417.8515930175781,310.825439453125
1,1,M4_L_V2_1,img_765.jpg,368.75775146484375,331.9603576660156
1,1,M4_L_V2_1,img_810.jpg,516.5711669921875,279.0162048339844
1,1,M4_L_V2_1,img_855.jpg,474.0123291015625,268.6620483398437
0,0,M4_L_V2_1,img_900.jpg,454.8879699707031,351.1651611328125
1,1,M4_L_V2_1,img_945.jpg,450.1150207519531,394.8224182128906
1,1,M4_L_V2_1,img_990.jpg,466.7586364746094,355.4833984375
1,1,M4_L_V2_1,img_1035.jpg,448.0440368652344,355.87579345703125
1,1,M4_L_V2_1,img_1080.jpg,491.1096496582031,294.7126770019531
1,1,M4_L_V2_1,img_1125.jpg,518.3419189453125,283.9848937988281
1,1,M4_L_V2_1,img_1170.jpg,439.9351501464844,315.211181640625
0,0,M4_L_V2_1,img_1215.jpg,498.6729431152344,281.20294189453125
1,1,M4_L_V2_1,img_1260.jpg,451.89208984375,384.5507507324219
1,1,M4_L_V2_1,img_1305.jpg,451.5159912109375,310.8963623046875
1,1,M4_L_V2_1,img_1350.jpg,443.4673156738281,315.2256164550781
1,1,M4_L_V2_1,img_1395.jpg,466.1660461425781,317.4964904785156
1,1,M4_L_V2_1,img_1440.jpg,452.277099609375,319.40850830078125
1,1,M4_L_V2_1,img_1485.jpg,455.3726196289063,337.53131103515625
1,1,M4_L_V2_1,img_1530.jpg,447.6860046386719,371.4635925292969
1,1,M4_L_V2_1,img_1575.jpg,456.5828552246094,293.66168212890625
1,1,M4_L_V2_1,img_1620.jpg,416.5584411621094,315.23846435546875
1,1,M4_L_V2_1,img_1665.jpg,493.9124145507813,310.7108764648437
1,1,M4_L_V2_1,img_1710.jpg,444.2767333984375,318.7362670898437
1,1,M4_L_V2_1,img_1755.jpg,421.99066162109375,351.7240600585937
0,0,M4_L_V2_2,img_0.jpg,457.07135009765625,328.4105834960937
1,1,M4_L_V2_2,img_45.jpg,520.1073608398438,396.0197448730469
1,1,M4_L_V2_2,img_90.jpg,520.1871948242188,364.8472900390625
1,1,M4_L_V2_2,img_135.jpg,410.3723449707031,392.2894592285156
1,0,M4_L_V2_2,img_180.jpg,448.7180786132813,287.68426513671875
1,1,M4_L_V2_2,img_225.jpg,514.8743896484375,374.1673278808594
1,1,M4_L_V2_2,img_270.jpg,492.83831787109375,279.3572998046875
1,1,M4_L_V2_2,img_315.jpg,471.6448974609375,315.09014892578125
1,1,M4_L_V2_2,img_360.jpg,514.642333984375,321.9099426269531
1,1,M4_L_V2_2,img_405.jpg,430.5070190429688,279.26092529296875
1,1,M4_L_V2_2,img_450.jpg,423.5720825195313,199.3404998779297
1,1,M4_L_V2_2,img_495.jpg,459.8249816894531,251.4203948974609
1,1,M4_L_V2_2,img_540.jpg,578.9329833984375,265.55963134765625
1,1,M4_L_V2_2,img_585.jpg,449.5089416503906,302.0374755859375
0,0,M4_L_V2_2,img_630.jpg,450.6265869140625,324.7714538574219
1,1,M4_L_V2_2,img_675.jpg,415.6421813964844,241.00030517578125
1,1,M4_L_V2_2,img_720.jpg,441.86224365234375,317.9530944824219
1,1,M4_L_V2_2,img_765.jpg,541.2401123046875,290.55975341796875
1,1,M4_L_V2_2,img_810.jpg,532.5110473632812,272.213623046875
1,1,M4_L_V2_2,img_855.jpg,565.2735595703125,263.0063171386719
1,1,M4_L_V2_2,img_900.jpg,522.219482421875,313.83740234375
1,1,M4_L_V2_2,img_945.jpg,389.9168395996094,349.7251281738281
1,1,M4_L_V2_2,img_990.jpg,453.9866027832031,269.2981262207031
1,1,M4_L_V2_2,img_1035.jpg,438.2284851074219,363.1684875488281
1,1,M4_L_V2_2,img_1080.jpg,448.1016845703125,369.0403442382813
1,1,M4_L_V2_2,img_1125.jpg,452.8366394042969,270.79852294921875
1,1,M4_L_V2_2,img_1170.jpg,459.6270751953125,268.7698974609375
1,1,M4_L_V2_2,img_1215.jpg,479.9948425292969,290.2799377441406
1,0,M4_L_V2_2,img_1260.jpg,433.3511352539063,291.8469543457031
1,1,M4_L_V2_2,img_1305.jpg,530.6517944335938,278.8313293457031
0,0,M4_L_V2_2,img_1350.jpg,566.4486694335938,303.3153076171875
1,1,M4_L_V2_2,img_1395.jpg,453.87200927734375,413.8759460449219
0,1,M4_L_V2_2,img_1440.jpg,485.51995849609375,334.14654541015625
1,1,M4_L_V2_2,img_1485.jpg,452.9517822265625,332.0191650390625
1,1,M4_L_V2_2,img_1530.jpg,507.3504028320313,286.21759033203125
1,1,M4_L_V2_2,img_1575.jpg,475.0128784179688,266.4622497558594
1,0,M4_L_V2_2,img_1620.jpg,499.3240051269531,308.9879150390625
1,1,M4_L_V2_2,img_1665.jpg,409.4174499511719,446.90472412109375
1,1,M4_L_V2_2,img_1710.jpg,443.02386474609375,347.423095703125
1,1,M4_L_V2_2,img_1755.jpg,546.2130126953125,389.1054992675781
0,0,M4_R_V1_1,img_0.jpg,478.810302734375,325.7371520996094
0,0,M4_R_V1_1,img_45.jpg,478.6998901367188,325.9507751464844
0,0,M4_R_V1_1,img_90.jpg,467.2507019042969,309.7796325683594
